date,basket_type,item_name,scraped_name,brand,store,price,unit_size,unit_value,unit_unit,grams_total,price_per_100g,price_per_unit,source_file
2025-05-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.28,10 oz bag,10.0,oz,283.495,0.8042469884830419,,raw_prices_202505.csv
2025-05-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.47,14 oz,14.0,oz,396.893,0.6223339791833064,,raw_prices_202505.csv
2025-05-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.5,20 oz,20.0,oz,566.99,0.4409248840367555,,raw_prices_202505.csv
2025-05-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.63,1 lb,1.0,lb,453.592,0.138891338471578,,raw_prices_202505.csv
2025-05-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.99,16 oz,16.0,oz,453.592,0.8796451436533274,,raw_prices_202505.csv
2025-05-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.48,15.5 oz can,15.5,oz,439.41725,0.3368097178706571,,raw_prices_202505.csv
2025-05-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.29,15.25 oz can,15.25,oz,432.329875,0.2983832657874962,,raw_prices_202505.csv
2025-05-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.19,12 count,12.0,count,,,0.1825,raw_prices_202505.csv
2025-05-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.2,5 lb,5.0,lb,2267.96,0.0970034744880862,,raw_prices_202505.csv
2025-05-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.11,1 gal,1.0,gal,,,,raw_prices_202505.csv
2025-05-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.9,3 lb bag,3.0,lb,1360.7759999999998,0.2131136939510985,,raw_prices_202505.csv
2025-05-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.5,16 oz,16.0,oz,453.592,0.3306936630275666,,raw_prices_202505.csv
2025-05-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.96,5 lb bag,5.0,lb,2267.96,0.2186987424822307,,raw_prices_202505.csv
2025-05-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.66,13.7 oz,13.7,oz,388.38815,0.942356248510672,,raw_prices_202505.csv
2025-05-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.87,4 lb,4.0,lb,1814.368,0.158181802148186,,raw_prices_202505.csv
2025-05-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.18,24 oz,24.0,oz,680.3879999999999,0.1734304543877905,,raw_prices_202505.csv
2025-05-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.96,10 count,10.0,count,,,0.296,raw_prices_202505.csv
2025-05-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,2.0,2 lb,2.0,lb,907.184,0.2204624420183777,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.11,9 oz,9.0,oz,255.1455,0.8269791158378259,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.63,32 oz,32.0,oz,907.184,0.8410642163001112,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.51,8 oz,8.0,oz,226.796,1.5476463429690115,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.32,14.3 oz,14.3,oz,405.39785,1.065619859602117,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.37,16 fl oz,16.0,fl oz,473.12,0.500929996618194,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.89,12 in,12.0,in,,,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.17,12 oz,12.0,oz,340.194,0.3439214095486693,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.27,48 oz,48.0,oz,1360.7759999999998,0.2403040618000318,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.86,12 pack,12.0,count,,,0.2383333333333333,raw_prices_202505.csv
2025-05-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.48,5 pack,5.0,count,,,0.8960000000000001,raw_prices_202505.csv
2025-05-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.14,6 pack,6.0,count,,,0.69,raw_prices_202505.csv
2025-05-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.53,16 slices,16.0,slices,,,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.21,2 L,2.0,l,2000.0,0.1105,,raw_prices_202505.csv
2025-05-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.26,19.4 oz,19.4,oz,549.9802999999999,0.7745731983491045,,raw_prices_202505.csv
2025-05-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.53,20 oz,20.0,oz,566.99,0.4462159826451965,,raw_prices_202505.csv
2025-06-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.41,3 lb bag,3.0,lb,1360.7759999999998,0.3240797897670153,,raw_prices_202506.csv
2025-06-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202506.csv
2025-06-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,1.0,lb,453.592,0.3968323956330799,,raw_prices_202506.csv
2025-06-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.87,2 lb,2.0,lb,907.184,0.2061323832871832,,raw_prices_202506.csv
2025-06-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,2.0,lb,907.184,0.138891338471578,,raw_prices_202506.csv
2025-06-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.45,1 lb,1.0,lb,453.592,0.3196705409266477,,raw_prices_202506.csv
2025-06-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.28,32 oz,32.0,oz,907.184,0.4717896259193284,,raw_prices_202506.csv
2025-06-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.42,1 lb,1.0,lb,453.592,0.3130566676660963,,raw_prices_202506.csv
2025-06-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.29,42 oz,42.0,oz,1190.679,0.2763129273297001,,raw_prices_202506.csv
2025-06-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.87,16.9 oz,16.9,oz,479.10655,1.225197192566038,,raw_prices_202506.csv
2025-06-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.68,16 oz,16.0,oz,453.592,0.3703769025908746,,raw_prices_202506.csv
2025-06-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.98,12 oz,12.0,oz,340.194,1.4638706150020286,,raw_prices_202506.csv
2025-06-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,10.0,oz,283.495,0.7866099931215718,,raw_prices_202506.csv
2025-06-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.39,14 oz,14.0,oz,396.893,0.6021774130559119,,raw_prices_202506.csv
2025-06-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.53,20 oz,20.0,oz,566.99,0.4462159826451965,,raw_prices_202506.csv
2025-06-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,1.0,lb,453.592,0.1366867140513942,,raw_prices_202506.csv
2025-06-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.97,16 oz,16.0,oz,453.592,0.8752358948129597,,raw_prices_202506.csv
2025-06-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.48,15.5 oz can,15.5,oz,439.41725,0.3368097178706571,,raw_prices_202506.csv
2025-06-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.26,15.25 oz can,15.25,oz,432.329875,0.2914441200715079,,raw_prices_202506.csv
2025-06-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.16,12 count,12.0,count,,,0.18,raw_prices_202506.csv
2025-06-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.24,5 lb,5.0,lb,2267.96,0.0987671740242332,,raw_prices_202506.csv
2025-06-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.18,1 gal,1.0,gal,,,,raw_prices_202506.csv
2025-06-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.97,3 lb bag,3.0,lb,1360.7759999999998,0.218257817598194,,raw_prices_202506.csv
2025-06-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.51,16 oz,16.0,oz,453.592,0.3328982874477504,,raw_prices_202506.csv
2025-06-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.97,5 lb bag,5.0,lb,2267.96,0.2191396673662674,,raw_prices_202506.csv
2025-06-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.61,13.7 oz,13.7,oz,388.38815,0.9294825292687228,,raw_prices_202506.csv
2025-06-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.84,4 lb,4.0,lb,1814.368,0.1565283338330481,,raw_prices_202506.csv
2025-06-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.18,24 oz,24.0,oz,680.3879999999999,0.1734304543877905,,raw_prices_202506.csv
2025-06-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.89,10 count,10.0,count,,,0.289,raw_prices_202506.csv
2025-06-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.96,2 lb,2.0,lb,907.184,0.2160531931780102,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.11,9 oz,9.0,oz,255.1455,0.8269791158378259,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.51,32 oz,32.0,oz,907.184,0.8278364697790084,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.48,8 oz,8.0,oz,226.796,1.5344185964479091,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.35,14.3 oz,14.3,oz,405.39785,1.0730199975160202,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.36,16 fl oz,16.0,fl oz,473.12,0.4988163679404802,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.94,12 in,12.0,in,,,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.17,12 oz,12.0,oz,340.194,0.3439214095486693,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.32,48 oz,48.0,oz,1360.7759999999998,0.2439784358336714,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.86,12 pack,12.0,count,,,0.2383333333333333,raw_prices_202506.csv
2025-06-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.42,5 pack,5.0,count,,,0.884,raw_prices_202506.csv
2025-06-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.07,6 pack,6.0,count,,,0.6783333333333333,raw_prices_202506.csv
2025-06-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.51,16 slices,16.0,slices,,,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.25,2 L,2.0,l,2000.0,0.1124999999999999,,raw_prices_202506.csv
2025-06-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.22,19.4 oz,19.4,oz,549.9802999999999,0.7673002105711787,,raw_prices_202506.csv
2025-06-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.52,20 oz,20.0,oz,566.99,0.4444522831090495,,raw_prices_202506.csv
2025-07-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.36,3 lb bag,3.0,lb,1360.7759999999998,0.3204054157333757,,raw_prices_202507.csv
2025-07-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202507.csv
2025-07-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.85,1 lb,1.0,lb,453.592,0.4078555177339988,,raw_prices_202507.csv
2025-07-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.89,2 lb,2.0,lb,907.184,0.2083370077073669,,raw_prices_202507.csv
2025-07-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.28,2 lb bag,2.0,lb,907.184,0.1410959628917617,,raw_prices_202507.csv
2025-07-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.43,1 lb,1.0,lb,453.592,0.3152612920862802,,raw_prices_202507.csv
2025-07-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.27,32 oz,32.0,oz,907.184,0.4706873137092364,,raw_prices_202507.csv
2025-07-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.41,1 lb,1.0,lb,453.592,0.3108520432459126,,raw_prices_202507.csv
2025-07-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.29,42 oz,42.0,oz,1190.679,0.2763129273297001,,raw_prices_202507.csv
2025-07-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.86,16.9 oz,16.9,oz,479.10655,1.223109974180065,,raw_prices_202507.csv
2025-07-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.67,16 oz,16.0,oz,453.592,0.3681722781706908,,raw_prices_202507.csv
2025-07-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.96,12 oz,12.0,oz,340.194,1.457991616548205,,raw_prices_202507.csv
2025-07-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.25,10 oz bag,10.0,oz,283.495,0.7936647912661599,,raw_prices_202507.csv
2025-07-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.42,14 oz,14.0,oz,396.893,0.6097361253536848,,raw_prices_202507.csv
2025-07-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.5,20 oz,20.0,oz,566.99,0.4409248840367555,,raw_prices_202507.csv
2025-07-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,1.0,lb,453.592,0.1366867140513942,,raw_prices_202507.csv
2025-07-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,4.05,16 oz,16.0,oz,453.592,0.89287289017443,,raw_prices_202507.csv
2025-07-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.51,15.5 oz can,15.5,oz,439.41725,0.3436369418815488,,raw_prices_202507.csv
2025-07-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.28,15.25 oz can,15.25,oz,432.329875,0.2960702172155001,,raw_prices_202507.csv
2025-07-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.2,12 count,12.0,count,,,0.1833333333333333,raw_prices_202507.csv
2025-07-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.24,5 lb,5.0,lb,2267.96,0.0987671740242332,,raw_prices_202507.csv
2025-07-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.14,1 gal,1.0,gal,,,,raw_prices_202507.csv
2025-07-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.98,3 lb bag,3.0,lb,1360.7759999999998,0.2189926924049219,,raw_prices_202507.csv
2025-07-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.5,16 oz,16.0,oz,453.592,0.3306936630275666,,raw_prices_202507.csv
2025-07-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.98,5 lb bag,5.0,lb,2267.96,0.2195805922503042,,raw_prices_202507.csv
2025-07-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.64,13.7 oz,13.7,oz,388.38815,0.937206760813892,,raw_prices_202507.csv
2025-07-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.85,4 lb,4.0,lb,1814.368,0.1570794899380941,,raw_prices_202507.csv
2025-07-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.16,24 oz,24.0,oz,680.3879999999999,0.1704909551608788,,raw_prices_202507.csv
2025-07-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.93,10 count,10.0,count,,,0.293,raw_prices_202507.csv
2025-07-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.97,2 lb,2.0,lb,907.184,0.217155505388102,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.08,9 oz,9.0,oz,255.1455,0.8152211189301791,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.55,32 oz,32.0,oz,907.184,0.832245718619376,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.56,8 oz,8.0,oz,226.796,1.5696925871708498,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.35,14.3 oz,14.3,oz,405.39785,1.0730199975160202,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.37,16 fl oz,16.0,fl oz,473.12,0.500929996618194,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.83,12 in,12.0,in,,,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.17,12 oz,12.0,oz,340.194,0.3439214095486693,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.26,48 oz,48.0,oz,1360.7759999999998,0.2395691869933038,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.88,12 pack,12.0,count,,,0.24,raw_prices_202507.csv
2025-07-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.46,5 pack,5.0,count,,,0.892,raw_prices_202507.csv
2025-07-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.14,6 pack,6.0,count,,,0.69,raw_prices_202507.csv
2025-07-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.57,16 slices,16.0,slices,,,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.24,2 L,2.0,l,2000.0,0.112,,raw_prices_202507.csv
2025-07-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.26,19.4 oz,19.4,oz,549.9802999999999,0.7745731983491045,,raw_prices_202507.csv
2025-07-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.56,20 oz,20.0,oz,566.99,0.4515070812536376,,raw_prices_202507.csv
2025-08-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.3,3 lb bag,3.0,lb,1360.7759999999998,0.3159961668930081,,raw_prices_202508.csv
2025-08-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,1.0,lb,453.592,0.1344820896312104,,raw_prices_202508.csv
2025-08-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,1.0,lb,453.592,0.3968323956330799,,raw_prices_202508.csv
2025-08-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.91,2 lb,2.0,lb,907.184,0.2105416321275507,,raw_prices_202508.csv
2025-08-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.27,2 lb bag,2.0,lb,907.184,0.1399936506816698,,raw_prices_202508.csv
2025-08-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.43,1 lb,1.0,lb,453.592,0.3152612920862802,,raw_prices_202508.csv
2025-08-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.17,32 oz,32.0,oz,907.184,0.4596641916083175,,raw_prices_202508.csv
2025-08-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.41,1 lb,1.0,lb,453.592,0.3108520432459126,,raw_prices_202508.csv
2025-08-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.38,42 oz,42.0,oz,1190.679,0.2838716396274731,,raw_prices_202508.csv
2025-08-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.85,16.9 oz,16.9,oz,479.10655,1.2210227557940925,,raw_prices_202508.csv
2025-08-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.65,16 oz,16.0,oz,453.592,0.3637630293303233,,raw_prices_202508.csv
2025-08-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.94,12 oz,12.0,oz,340.194,1.4521126180943815,,raw_prices_202508.csv
2025-08-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.24,10 oz bag,10.0,oz,283.495,0.7901373921938659,,raw_prices_202508.csv
2025-08-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.47,14 oz,14.0,oz,396.893,0.6223339791833064,,raw_prices_202508.csv
2025-08-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.48,20 oz,20.0,oz,566.99,0.4373974849644614,,raw_prices_202508.csv
2025-08-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,1.0,lb,453.592,0.1366867140513942,,raw_prices_202508.csv
2025-08-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.95,16 oz,16.0,oz,453.592,0.8708266459725922,,raw_prices_202508.csv
2025-08-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.48,15.5 oz can,15.5,oz,439.41725,0.3368097178706571,,raw_prices_202508.csv
2025-08-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.28,15.25 oz can,15.25,oz,432.329875,0.2960702172155001,,raw_prices_202508.csv
2025-08-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.2,12 count,12.0,count,,,0.1833333333333333,raw_prices_202508.csv
2025-08-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.22,5 lb,5.0,lb,2267.96,0.0978853242561597,,raw_prices_202508.csv
2025-08-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.13,1 gal,1.0,gal,,,,raw_prices_202508.csv
2025-08-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.87,3 lb bag,3.0,lb,1360.7759999999998,0.2109090695309147,,raw_prices_202508.csv
2025-08-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.5,16 oz,16.0,oz,453.592,0.3306936630275666,,raw_prices_202508.csv
2025-08-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.97,5 lb bag,5.0,lb,2267.96,0.2191396673662674,,raw_prices_202508.csv
2025-08-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.66,13.7 oz,13.7,oz,388.38815,0.942356248510672,,raw_prices_202508.csv
2025-08-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.83,4 lb,4.0,lb,1814.368,0.1559771777280022,,raw_prices_202508.csv
